RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31
394352,96,"Augusta, GA",msa,GA,830.2723449614639,834.2425134701012,838.9748106538441,843.0104896102615,850.2030648449779,853.6610238453737,856.0833308112233,856.3994632365029,857.621927455315,856.8310455601188,855.808366508523,855.9330166099551,858.0425915636076,863.8563624197458,866.8486777609936,868.8534624981642,869.9864321902244,876.3766410891744,881.6730947414079,883.961659780112,883.0190594288047,882.3318670100465,878.8060279919439,876.6730925216708,878.6504684003214,885.5500939400598,892.628908767956,895.4940758097442,900.7122937595788,901.276811451733,904.3240070927441,902.8973298450976,905.9546700853232,908.9193518255017,915.3484091811107,916.7228697325298,919.119874148216,916.3950669719319,922.7510715787603,928.122297161182,939.9300181316792,942.6926610405606,943.2751234169363,939.5232830690417,940.1886377335736,941.9517825848799,942.6235041945688,944.0275031897411,946.7747124017103,955.7042153897233,963.1673386874268,971.0713069707434,976.0663803117496,980.8306980483886,981.7752923629535,983.8743603024719,986.2130877487133,988.1451324265562,989.4545925169305,992.0476680185732,998.41901361076,1000.4386788012102,1011.4950369051631,1016.288700777649,1026.8005668706767,1033.006139007851,1047.5595272212079,1064.6142810623544,1075.6155007499353,1079.9006198278125,1077.6009069141026,1079.813142616331,1083.6901340662728,1086.9840601131436,1097.6343237821343,1116.4270145273802,1139.4139530320006,1162.197960896522,1181.8712403848506,1200.1648994235018,1206.43160013188,1218.7366505438715,1224.9508748742032,1229.5149152432396,1227.0775634509691,1241.812947335707,1259.9861873914588,1273.7843494430886,1284.6231782101593,1295.0194623138236,1306.6238058903714,1307.069430247491,1304.8854714253425,1299.0955093121383,1300.890950144481,1305.0707072830169,1316.6865744108852,1324.4872018989647,1337.484645805939,1348.097690735203,1358.0662747508427,1362.795393399448,1369.1304698302104,1373.5324821175966,1378.494763198345,1376.632278943892,1377.5542645996156,1383.3531405767917,1381.6677246608842,1383.8610353784172,1383.130043915986,1397.3630932552903,1404.3736970764191,1412.222519752849,1416.2348176561386,1419.4405276279042
394957,97,"Palm Bay, FL",msa,FL,991.5584639537849,1000.1999060475711,1007.415685962693,1018.6570399119636,1027.3250265301212,1038.7371121374763,1046.4608116251409,1054.0255442149908,1059.7631698306348,1064.6927031435628,1071.61074030838,1077.5797957735765,1080.5261225787576,1081.78410188093,1083.5408410266282,1086.9261812436298,1091.733036147656,1101.0514322603372,1113.8117976741546,1127.4144015786644,1134.7455884228564,1138.2644527913824,1143.0060207735141,1149.730904094307,1155.352646648556,1161.7596135565539,1171.7407407396715,1181.7643416718959,1190.1032511562591,1195.1622524281684,1204.9662231007146,1210.245053595052,1219.8411086621318,1229.422771629644,1233.5923635465117,1237.5537487674776,1238.3513284753212,1244.8195273381841,1251.5478511760964,1260.4855404373973,1274.2979657301619,1283.7474270531152,1291.1515850098974,1298.642375163888,1302.1264692814837,1311.1924249908766,1311.6318760891281,1319.1015344432635,1316.0253954287637,1317.2692398252962,1320.96929051448,1328.3246170837408,1339.0371699526436,1342.1034486113865,1346.9317535638409,1350.1331548125263,1357.2570844189027,1363.139650377109,1364.3958677099097,1364.6299072839304,1366.6544708387821,1374.7075492338902,1380.1577973264534,1381.4817531680048,1376.8047524988385,1384.2079383821351,1397.7440884022747,1417.478178331145,1428.2019761173856,1439.6901385607873,1446.922113937118,1450.6161954909132,1457.1349583088563,1469.9973691279263,1488.231267733098,1509.9696392912156,1543.7412927583682,1577.5335867179099,1621.5910421911763,1661.977373277161,1706.9035993670734,1730.8541820207997,1748.8332006781359,1756.8560526443423,1771.2080289004543,1780.2337679052719,1805.8595601683546,1834.5073859582249,1863.8338139483349,1894.8472680085085,1922.5091389667377,1938.226080792583,1930.9404837085144,1927.8949646837495,1923.323323178505,1923.7629038581404,1921.5267186221065,1923.1373633450683,1940.2397130909005,1945.8543353209643,1958.347986678522,1961.3893331226682,1968.3899784324083,1976.535829470192,1969.369093901192,1959.1319611794006,1947.085372042921,1940.181023867924,1947.564884137667,1953.4727258414257,1965.6885031023933,1971.6177198891426,1975.2000800208937,1982.9810217286458,1990.7307513617718,1998.444715950861
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,1005.387303428217,1015.1916963684798,1023.0292065755654,1026.5631497506065,1023.2682417094352,1020.8910646141821,1019.299816614275,1023.0172972210071,1027.1544911344624,1028.6217255796466,1026.5206853887298,1028.716765749157,1039.048053134892,1047.1512221276662,1047.8370156111278,1041.0996261615417,1038.880583914812,1042.5323445216218,1048.9513136063629,1049.9809438627829,1053.154289398389,1061.5563972748278,1065.5662265025917,1063.7523796969067,1055.7349857576166,1057.2021214115648,1060.1593605333564,1059.8237741880112,1062.358312224123,1065.130453398316,1072.7718085102838,1077.0842674035575,1081.646068363134,1083.745922135055,1079.784833008028,1074.812384790058,1071.2863888754603,1077.5505167766744,1082.1602538248162,1087.8108681751082,1092.0082747472968,1104.6131457806748,1115.653217023676,1118.136934798013,1118.6652388196107,1114.6280689888017,1124.7860763905192,1120.8628873435096,1123.528966379352,1115.8614379618293,1117.6336781753857,1131.849823246089,1142.1750504632382,1151.609679151995,1151.5453305265937,1151.0252925744492,1147.578084990546,1144.3483365977957,1151.4763871327016,1166.258940853654,1183.420187260686,1206.2923893763814,1225.197873706903,1235.4422699483139,1230.9294303199467,1232.2344393554795,1242.971056720811,1249.217518134364,1248.0513731510846,1245.831980708261,1255.4341331051235,1271.9557554824821,1284.873037663062,1301.6551685695795,1321.7411758270264,1337.1601658744833,1338.5773387968586,1335.8110449943908,1334.632955609311,1332.7652653778568,1324.739163776439,1322.8208519566006,1335.3213728351668,1352.6510809874098,1368.6885179359228,1375.3417623082107,1377.518310103606,1368.4332261608054,1367.7570281361006,1366.6798601002013,1375.8236621116644,1381.4197694872353,1390.627024479837,1396.99100421695,1406.9040582480657,1412.3508966855325,1431.7004183585093,1438.0328748029538,1465.048140193423,1472.1487586487585
394666,99,"Harrisburg, PA",msa,PA,857.7938005134589,862.7822752786941,869.1443295527081,877.2356939260227,878.3082069286748,873.396411747201,870.0883988294877,870.2219768724451,878.4926157348982,875.8755136349006,876.848442850348,874.7981736434746,883.4792258635242,884.3620471981426,884.9048036396954,889.9736765624671,895.3406003070459,903.9767121555469,901.7823493616208,900.8272055435143,902.8711327066193,903.5903918568167,905.7885443149768,899.5845847016762,904.4939048282721,905.4365510417703,914.7655786033965,917.9430716577457,921.9248312549341,927.2485430107226,925.8892243873178,928.0184172792663,920.5887136522526,924.181343268048,927.2014624226488,931.9808613735551,934.9676426860968,932.5129306544932,938.072179655764,945.7899017604797,956.0052529416278,959.9336997483572,960.8641023671913,963.6083147967666,962.8198516873076,968.5553367767213,972.7606929178118,979.542869925449,980.9233483479514,980.6257284289577,987.2075601936303,988.2132669279277,996.4540568696642,999.7161231366839,1006.1312175093054,1008.3283943073149,1009.5394230392741,1009.4638175225442,1005.613719900012,1002.7879601105051,1010.1590804958246,1019.8076793826319,1029.7650263716093,1029.2375429504714,1031.873427732563,1040.969393293611,1051.2184413595382,1061.6889930112868,1058.167598929443,1064.6528262738398,1067.3648480881343,1077.6774300734467,1079.4742279145055,1084.9450069035252,1092.9174593973771,1105.8306413002817,1124.577867058131,1148.1638612253516,1169.0087274956998,1189.1832367391373,1200.5115877330873,1208.9369345317007,1213.3828692354753,1221.1580877482925,1223.7438962528352,1226.7094810606122,1236.626085461731,1257.9261342784275,1273.9336739704836,1282.758682525914,1287.0678129949215,1291.7139250544508,1292.5891938436775,1292.2441648761471,1289.2870508476792,1285.0748901525078,1281.1969387019421,1289.7381309342857,1305.689990312442,1319.8810542470358,1329.8597963242664,1335.5550386741559,1346.4449640566004,1354.6642901061684,1359.7986039549917,1358.8590949934746,1350.7850039240302,1350.2972547200761,1345.3428682936435,1347.9238986854684,1350.4880021297377,1363.3623674186108,1374.6321330577766,1383.1111822906714,1387.336060515067,1394.1753426175737
395113,100,"Spokane, WA",msa,WA,755.909647641875,763.2019954592024,771.2911853230078,776.1174877690042,779.4849625314297,785.1769408486945,787.9373806680329,795.1416383759336,791.6162361609518,792.695521282769,792.8028487262297,797.1326422614551,803.4614517094936,810.3625713905961,816.2374372937248,820.7208200909153,826.071795255715,838.4354129735303,846.057629350282,851.9448207329283,849.8790628085517,855.2365259478822,852.6424587662455,856.9909429150284,858.2693535812571,874.0941249259083,879.1295116328072,887.0725423440044,893.7894205124387,908.8964015024824,917.7190931666336,922.6585963634985,920.1562541522942,922.8064796841969,918.6213103248919,918.1232183507801,914.585891657575,939.1825616773382,959.2100931049312,979.0107852433479,980.5217989561434,992.3654247946351,1000.244270519067,1000.6820880198657,993.6588644170704,989.8700916223917,991.4648004624842,992.7140660462373,1002.3082317695618,1008.9457371240317,1021.9862048932788,1029.9335460868474,1043.0647305485809,1055.5709063283189,1068.1905624387998,1065.1593594938981,1067.3962981525588,1062.969853832493,1064.4653326214172,1055.1472635535604,1057.6592326833577,1066.2512988530855,1087.2845753151935,1095.8397238025198,1105.11688257897,1108.87874774702,1125.9732100294257,1141.1947969443777,1152.9264073959282,1155.0280923543862,1146.7375185822636,1146.506661503921,1158.1525192034621,1186.4299302193908,1210.8134122107165,1255.1581847483644,1310.3416576975965,1372.5005495875248,1409.885938979258,1422.4641699085103,1421.3169773844788,1404.5924902724462,1390.1268714440648,1379.551314020518,1385.1755925008977,1395.4739653340157,1416.4244976907669,1442.4084552568654,1470.8463159687274,1487.0244022307284,1491.8687744344004,1496.9129820599462,1498.690358170576,1492.4566020428938,1474.2669271388045,1457.68950224832,1452.9701745194052,1453.5313559623742,1464.8690605677843,1472.6375169965079,1488.523618428088,1489.2193245208366,1493.403954132817,1492.7125044822717,1496.0093446401975,1499.9381622589747,1491.4299965217215,1493.6984148963809,1490.0355037448608,1499.6239061080696,1506.3038465825534,1509.0056125050676,1515.807578978153,1527.6590055707711,1539.04477228081,1544.355033764096
395075,101,"Scranton, PA",msa,PA,735.4066243517935,734.8698651804664,737.3697191829064,733.1366699830751,730.3631123993067,729.2022222756382,734.0054317823913,741.8722837294263,747.0835336503632,744.2120985156531,743.9592489384172,753.9106685196308,752.5413153628766,755.9224190164621,747.433458870831,763.0613730261119,758.9528952833573,766.7286242096446,761.8992126823441,778.4006588097682,774.5933205943089,775.8648302492252,763.1600011618565,760.871011463901,759.6284171981201,766.2607056238148,773.1795254809372,775.8754959899445,776.4726758186474,780.8000727995078,784.9756024288495,790.580983370301,791.7803116617429,800.5671087912775,797.4663542094515,809.3452396661661,794.4365375312432,802.4770066011345,800.9671179179866,820.0854582192096,823.0974942120572,823.8848385384839,826.2486234624346,826.8268836059441,831.8071144792897,830.2487706683654,829.3932100024518,833.2422480742174,834.3705575442667,844.4937416759117,844.9594246176808,857.3378941317275,860.1228709748922,869.4295563607732,862.1779285913146,866.0806440380944,868.0259407341745,873.9751175597098,877.4074342132035,877.3690282790585,878.7344918519964,880.8108524490196,882.6274319635903,887.258849786337,902.6081500331156,910.7386249777601,926.2375333352023,929.467558879895,937.9718648894611,947.8786326588935,946.2543899217321,958.0476354621835,964.235002851504,976.5361956405801,989.3620563423866,1004.5534153480074,1017.9623313474876,1033.7383710836034,1049.8776057044943,1066.9619756967118,1076.2273333911835,1083.5718434819119,1085.9664634978544,1084.320594412188,1087.7416629361317,1101.368971668328,1123.4575355624695,1139.3764246898122,1144.7364897850143,1146.679350622649,1150.4265220825464,1169.818705662186,1181.108049392987,1182.805219583875,1168.4802199316966,1163.0058502913212,1167.3844516577558,1178.7846214353892,1177.3618980080812,1180.9513244815828,1188.6310393646754,1204.0556028946635,1207.6488270107263,1215.6228438160422,1221.1679383666026,1233.9369448842647,1231.0070994857117,1228.4709120567347,1227.2963425000653,1243.491120940847,1250.4295450461786,1255.4884979846054,1250.7669521623307,1266.491188621251,1287.8451075308801,1296.2204263819349
394460,102,"Chattanooga, TN",msa,TN,883.6626712420532,890.5059105258279,893.2961408528498,882.7459954453087,882.2183357370939,887.7494457252781,905.6901797284187,902.2675783735089,908.1556500618245,912.0380606460897,920.7202667508225,912.9171987070278,921.2841321063884,921.7911042846864,947.5835159578005,943.8225243289007,954.2869557296697,940.1529250429606,945.7060832722651,937.0505046630844,935.2675488450205,940.7570593082826,939.1643009973931,938.6695152036734,937.3286585459075,953.3846504628038,963.1109253690086,966.6388218755133,968.8268366271569,975.5897921777711,983.6538167197067,984.2519799167486,984.0551740798401,980.6286537736972,977.2381299765603,988.2527250589259,998.7412183198684,1010.702752425587,1013.9827941100568,1019.5632511951131,1030.6505419464677,1035.5389275402852,1034.8063120428496,1032.1380219110104,1028.2556976523858,1032.674327038937,1043.234492445896,1053.7619969268353,1062.68320595373,1063.9098408236282,1073.0087641697598,1080.6826311965165,1092.2557726964487,1096.2148841286992,1095.5314817551077,1097.0049531653149,1094.7627207183173,1090.930016654856,1086.4963043159025,1093.032448008716,1104.6129270544109,1110.1851591477323,1112.7761181697676,1127.4220909554435,1138.2216960354206,1142.0699038979517,1139.7443141695214,1149.323225956262,1163.950203324557,1175.6212234362538,1179.545302374047,1186.3495049337203,1186.1352605394707,1188.4374282547453,1191.6686187833077,1219.8822731788093,1256.5831635100549,1285.8777436447913,1302.8311474284176,1315.9377444334662,1339.2600189988668,1359.9718320500417,1373.9112623971798,1391.0074135267796,1398.4426376509311,1414.9679873408918,1428.2158503490823,1449.238355632336,1470.9073043274207,1483.4835133539732,1485.9960548682027,1481.9654290223832,1487.6952541983978,1492.202875930204,1497.2946475410483,1481.606744876942,1494.2808788537156,1497.0258387318652,1519.492055418401,1524.179339098378,1531.675627820231,1543.1268696011598,1555.8359647525588,1568.9266073570582,1572.6991745628484,1573.5258772786678,1571.4648021661424,1568.2061266637502,1569.681633725866,1570.613465855637,1573.5037584232027,1583.0634431960873,1600.3890928834487,1610.651217167703,1614.4816292455062,1616.708093970389
394871,103,"Modesto, CA",msa,CA,984.0191339136353,981.8842413223009,987.7084473840353,985.4893557022746,1006.8191331286428,1024.4600109243922,1039.1034612077235,1038.3072714272564,1040.2442050595212,1042.321793972455,1048.9851900717301,1050.4795756386213,1050.1234583403782,1060.9650882153023,1084.8870271946876,1107.8845884137197,1118.398609325319,1124.0680798833605,1133.4598250955141,1145.0681281059783,1143.5929013045115,1149.4541295750748,1154.299134692613,1161.4997917291635,1167.5851223109912,1177.7230627421682,1193.239092981693,1203.636708343888,1215.924363617155,1233.0088643226795,1250.114413394007,1252.9611019104375,1256.0830478029864,1241.3218385150951,1242.805361792316,1240.1946750793254,1255.774531755975,1260.989356874088,1276.0568481498694,1283.6334101813675,1300.4040158373552,1307.9453378007863,1319.575890479893,1327.0906078707562,1332.627231941834,1339.1498692896105,1337.9698550410576,1346.089819930948,1340.4446378250805,1348.3942272572074,1342.6063110442494,1363.4608508584965,1371.9218645182107,1390.200998950393,1392.5234594671401,1401.8035910227343,1397.811309218188,1403.5290481133572,1400.8709351229725,1412.118806645998,1414.030511559479,1427.0559568248243,1442.9549963863994,1448.904638193597,1461.81017244368,1467.630059177686,1491.6543000845372,1505.2725100026225,1509.4442821888726,1527.8903070150268,1541.5962580169469,1559.8685821882912,1573.3979752446132,1581.3494608164078,1604.1854391806714,1607.0462462234098,1637.5319848105978,1662.24442091711,1702.112821587589,1720.4544847687678,1724.026463058747,1717.7261542100985,1732.615457805732,1756.6700276955619,1778.7256659320296,1790.0910686356856,1810.252705491446,1831.0835211107437,1839.3077406200628,1848.1879369521757,1852.8042863029941,1867.4660775218786,1867.9462894729531,1872.3241543062468,1864.3838426713814,1852.5501735320972,1862.9414078363375,1865.4328274905047,1880.2744215180473,1879.0465185026483,1900.202357664226,1912.2078554538787,1923.8854396230918,1931.8055641385222,1939.5733438606467,1943.361782900394,1933.2442582570288,1941.141627427377,1941.4145384011188,1950.695630623515,1958.4426587474447,1971.6844650412418,1998.7551129015744,2007.5437797855152,2019.6603162991353,2019.86195643437
394768,104,"Lancaster, PA",msa,PA,826.641852355978,826.7807266007997,835.2583674830354,842.1639154245994,850.8077129064621,850.5739464983038,850.9336311110985,847.8234201549458,850.4688753583717,857.582499762512,860.7300813573448,863.819932558255,857.9459547623526,856.1812183127627,853.6210957883683,865.0444224557873,877.5447884017158,886.358417127547,883.4371891845929,881.4758492035024,878.7617104649361,881.1805782185324,882.3885590789148,888.0374025599393,892.609831110626,897.5337681553613,899.5448987362761,906.9331930680844,908.0849971319589,913.6743130485179,918.7108932247961,923.8083499676,927.2996822041092,927.0469690770212,930.3466850823847,930.9622749174608,928.1380676800395,936.1520080894257,946.0254913630797,954.4064811191663,956.1459055129934,956.914609299116,961.4411528365592,965.4704876302004,971.9442223877721,976.3115693036586,979.030792795532,977.5502794235174,979.7598007458716,982.9399508060186,991.7199300424227,993.8697205770482,999.0930096326099,998.4904083333956,1002.7625116862846,1000.5168004356825,1006.2039392686887,1008.9244483296935,1014.7028848121222,1012.1689250579849,1016.2905830569014,1022.7756189847448,1031.3242092749401,1032.4796478651529,1035.443810958365,1042.1067058278763,1050.888338770417,1056.9553019292484,1065.8917135153536,1073.3499707098795,1079.1192885505839,1082.922629417634,1089.9415005529793,1105.351070146136,1120.831069154502,1134.8828521051353,1142.22024171981,1150.9441345843306,1165.2212137692904,1178.2154609088275,1186.829431412671,1200.0026477876547,1209.2739925342366,1218.20725943253,1218.3188671506102,1226.6149788170385,1239.7472123747864,1256.01598046779,1258.8661397831809,1276.2112962664032,1283.853111296707,1304.1004782860516,1302.0416975570238,1315.5247491055025,1316.6605232961651,1317.4547274262197,1315.3080108794181,1329.0460346368745,1345.2093976221313,1356.3973832684146,1359.7951561667076,1369.1442222918147,1375.92764709832,1382.7189510610438,1389.1957168367203,1393.0023561892274,1396.3780062315875,1397.829837504469,1397.771486776598,1402.7280131708242,1405.4581278632209,1418.6760624487067,1430.6790232059059,1445.490313347604,1454.8663460014677,1456.711111111111
394997,105,"Portland, ME",msa,ME,1230.195659468251,1229.5904170242954,1230.242980638751,1255.6607013292698,1272.533491809498,1299.5691281528368,1304.7553772571812,1312.5203762448334,1293.6498945027286,1285.446126503998,1285.9834258305132,1289.7401678072072,1289.885033932972,1301.5782071790134,1323.3253359098348,1348.487935377617,1349.095106659639,1362.1884691376758,1365.5636597969776,1391.3763314849773,1392.6317282861582,1385.9999340698112,1342.0488880187047,1340.438230982339,1344.571561047761,1366.4238758372094,1382.2277872229502,1391.0780204518448,1414.5958386941254,1420.6755840749972,1441.013570263625,1439.1750611092416,1434.9653025872476,1422.6499881327852,1416.7256930494646,1405.0273978300122,1400.4194569907463,1414.7501557158384,1439.3220958335837,1464.452878607599,1471.2808243879049,1481.5949687463242,1477.6739945088236,1488.8898262717937,1489.7100004238814,1492.2364244710047,1473.8923725027923,1457.735025290116,1460.6913885123586,1480.8036453102513,1507.453011097431,1539.3777077683262,1551.702444093505,1560.8450799585155,1557.389528176899,1551.9597725774681,1546.8093483374687,1537.702961479232,1532.9647649680282,1531.1515263276733,1539.8936652349719,1571.9943821783802,1602.0937324312379,1611.9562375102437,1616.4206721254234,1630.0498557629994,1652.8528123061908,1664.1741796078047,1664.7944481465424,1677.2204772372022,1679.773524700714,1671.6971582373137,1675.9439593295763,1696.0294381804097,1731.449874049007,1747.8362391435417,1772.7249746650543,1807.3534386004424,1851.9358831489358,1880.939122698572,1890.4128834607054,1887.5541804309685,1889.9246453386143,1899.9346559411213,1907.2110314184629,1911.3168457057202,1943.859258548022,1974.113106101784,2029.4791386619538,2049.3949722566663,2083.7209631035153,2099.9165497888034,2098.5666562966635,2096.0413329142734,2071.5191824618505,2056.66897200392,2035.4773237765808,2052.715121428987,2088.169792343967,2133.818562899213,2157.3338777070094,2175.6262699227386,2196.329323225758,2204.689783917284,2207.1353726995762,2180.0994107907704,2166.555975742896,2132.968589776438,2143.6732943751754,2152.079484411654,2211.123548155277,2237.6423838633086,2266.1927079680227,2269.773417114089,2292.66123015009,2310.4327963702963
395245,106,"Youngstown, OH",msa,OH,,,607.965718769479,616.329137455893,616.8005566062371,615.797131013617,608.9759134915304,606.2716647935241,594.7563798542326,598.4464718577539,600.2468310202513,612.872612381391,615.9472104827441,612.8171427384068,615.8391384639053,,625.3030257462783,622.2478655171349,623.9390042330931,627.6368178156031,629.3007201207299,631.3446094189136,628.5931920580863,622.9169255192642,621.8174074368434,624.9957071534307,632.3282622346287,634.2237223105944,637.6356639967672,638.757528230859,641.3478760290678,641.2854231948337,634.64187518374,637.4052573639678,638.494533256387,644.6083675475087,641.7001265420117,642.7007699314851,650.9679370818629,650.5909896903113,658.0990577125301,658.1810936768783,664.4350230483478,661.3888133501666,666.9778840217097,670.8484469551465,671.5916723483184,670.5110670118451,670.1872396228714,673.7952929650443,679.2436809173843,675.7560162420621,679.1059370717445,680.4685256167531,684.632839514329,683.7180632537992,681.7474753541211,687.6575696538991,692.7226609068957,691.2162899434247,688.2123637104528,690.8337999888919,696.7060476041567,707.559122558173,714.6879236228816,719.4171144638088,726.0061662427586,728.1351432825197,737.0102706547443,731.9766207316407,735.9726636356964,736.5146833860713,751.6789942085642,760.9139801004685,772.0278539433461,779.8688952650994,787.992352639044,803.3697136447852,809.9380628814586,830.4924862186679,831.4408118464063,840.9705180081316,835.2911474427937,846.0258194423049,845.4836706634196,847.9899363292728,850.4502495261366,863.678262343842,866.0801676848498,868.5102919667386,864.7914055075252,871.1406753615711,874.3708813527331,882.2605511755577,886.415109794248,893.6601455693935,897.5718612828952,906.9010120517903,905.2475001488922,911.4961585158563,912.859230186799,916.7882450957683,917.9831123317335,914.8207767580653,922.0420764736232,928.1414038746138,940.1267721976833,948.5035895665072,947.964406840682,948.0615159272008,957.5601385811661,969.5832981938181,973.1146074080185,983.0001330132948,989.5497910359087,1007.2289855072463
394770,107,"Lansing, MI",msa,MI,772.3505953429886,797.7010715294265,804.2603772595526,808.061865231129,797.4334067039853,801.3522177664298,804.2539110569578,812.5345535382295,815.0837776515269,816.3524378454321,815.2507729625505,810.192259089847,814.2148690649051,810.7881415310031,829.8238262330575,836.2570603020794,840.9682773318372,837.0582080682682,837.3253719034282,850.9546618316446,848.6391929219989,849.8286600157305,840.8079487536417,838.6134502173007,839.4198445462905,846.2576825335736,858.6219079685361,862.5822298072818,871.0483984366751,871.1391175303959,869.5993869125556,872.5062455082823,884.0846594036846,896.3900624367883,894.281207318568,884.9285452847614,883.166995130899,882.7005285916482,892.6997093205996,899.1314937751663,910.439301609742,912.8547842068119,918.2109540640358,920.3956775923909,929.3315779100238,936.1595979599722,943.7710877364676,936.5187861445683,927.1471400894444,921.826419912916,931.6008052109654,945.864643391733,954.2444540704477,952.5243763309539,950.0819915158512,964.2796996662552,977.9532679255834,985.3216311819641,974.4802481010977,961.4956837764297,960.8283965006011,964.927172804276,977.7753794827652,991.7798350847232,1000.5110747472474,1001.9137224367666,1002.5978381897463,1010.7907014412765,1026.4826399772405,1033.0563996800422,1029.649761635521,1035.2417633448124,1038.6550299515718,1055.858124120578,1054.5799445487837,1063.098349844689,1065.4581032947442,1075.9648909917976,1083.3270747650317,1104.5193721135279,1119.09139554844,1128.4834853871719,1128.3134363443367,1130.8774289321202,1144.1944525659749,1147.787724408788,1168.2141511822244,1179.2296740078327,1199.9471950125005,1206.3195624293821,1207.2177766470218,1220.220668591647,1222.2327520432443,1232.8891396038941,1224.0002212372356,1235.5176051470046,1233.4721326043864,1241.278738822818,1236.0157084080302,1246.4177540138278,1244.3862543516695,1245.5878098760218,1248.0862306320162,1254.2575868757453,1265.6335990485436,1274.1994024202904,1300.930202214707,1297.3008826332343,1296.638122812279,1295.2394349640645,1308.842432095096,1319.5504916422062,1325.4783514646324,1341.4200533970786,1341.440948479006,1333.3063131313131
394590,108,"Fayetteville, AR",msa,AR,902.6569328682305,910.0247483261389,918.0048910192642,925.6087196692084,928.7074548827379,941.3718683346364,939.5880091267844,940.9089393462762,935.1467188871972,934.7163760415103,939.7450404400546,944.9809275372161,951.6954801162435,951.958238817277,956.9900628767057,966.1359828180916,977.5622418011094,982.446226866287,985.6543793336049,989.906028204885,984.9627656740838,984.4755790620559,980.5254952067153,987.3331548354824,990.5390757349812,1003.2178342174354,1011.2998381961901,1019.450595411051,1019.3647755718939,1026.1074970170623,1028.313969232407,1035.9805518621893,1036.5010274713238,1037.6050248851536,1032.9311634682265,1031.7107520050565,1036.1056775783618,1041.613233310717,1049.7254647007921,1051.4101761164527,1056.620050021696,1060.65678325643,1069.012835099022,1070.4709586001388,1069.5662657754408,1062.8550641159763,1060.8982360965315,1066.4349289131121,1074.0619823042591,1080.8565305627264,1084.5707522430816,1089.7030639268323,1096.9924362335594,1099.8420694095992,1103.4720929349533,1103.1669695816677,1102.7959689264587,1102.4361844718715,1100.5953855513983,1102.517581770206,1107.3066295898122,1116.7046649381095,1127.5324796705777,1130.831899200225,1133.2327915292399,1134.6313810045094,1140.7561723751464,1143.9922585657955,1151.9202193428061,1157.222234628464,1163.3508176463538,1164.5970836236538,1170.2395721630865,1182.1956852284948,1190.6189177590093,1205.0381801183837,1213.7410357351241,1231.3438405439038,1250.5567033767118,1273.6163059061366,1293.3190303513622,1299.4888841813768,1309.6459113081894,1316.3986068773354,1324.1288021281375,1329.3994189150021,1336.5466355625897,1358.0138363991193,1380.0466234811763,1408.8660623469789,1438.1015335994643,1468.633935610076,1476.0636808398272,1472.0738283557948,1472.0290426442143,1483.7861625705184,1494.4194001997255,1496.693513805424,1498.5737359842701,1503.6198892389336,1506.232651442572,1515.297657067377,1520.5014439516515,1528.6244615482253,1533.9312171630281,1534.8728505102285,1532.9106989410936,1526.9518214935365,1528.9240839505912,1539.6061248276858,1546.8719097701294,1555.0953788027439,1559.766034128926,1575.0677903477176,1586.9109106892438,1596.024379652746
